date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-10-17,255.23,255.52,254.98,255.47,31560964,31560964,0.18,0.071,255.246,"Oct 17, 17",0.07743241533465474
2017-10-18,255.9,255.95,255.5,255.72,40888330,40888330,0.25,0.098,255.7307,"Oct 18, 17",0.07848677828855799
2017-10-19,254.83,255.83,254.35,255.79,61903788,61903788,0.07,0.027,255.1783,"Oct 19, 17",0.07878199991565087
2017-10-20,256.7,257.14,255.7744,257.11,89176377,89176377,1.32,0.516,256.7655,"Oct 20, 17",0.08434903631226012
2017-10-23,257.48,257.51,256.02,256.11,63915306,63915306,-1,-0.389,256.6451,"Oct 23, 17",0.08013158449664712
2017-10-24,256.6,256.83,256.15,256.56,66935910,66935910,0.45,0.176,256.4802,"Oct 24, 17",0.08202943781367293
2017-10-25,256.18,256.31,254,255.29,103715291,103715291,-1.27,-0.495,254.9748,"Oct 25, 17",0.07667327400784436
2017-10-26,255.99,256.3,255.48,255.62,69797972,69797972,0.33,0.129,255.8633,"Oct 26, 17",0.07806503310699671
2017-10-27,256.47,257.89,255.6254,257.71,85562544,85562544,2.09,0.818,257.2422,"Oct 27, 17",0.08687950740162778
2017-10-30,257.07,257.6,256.41,256.75,54285687,54285687,-0.96,-0.373,256.9389,"Oct 30, 17",0.08283075365863939
2017-10-31,257.18,257.44,256.805,257.15,60304781,60304781,0.4,0.156,257.1695,"Oct 31, 17",0.0845177343848845
2017-11-01,258.04,258.43,257.07,257.49,54202736,54202736,0.34,0.132,257.7474,"Nov 1, 17",0.08595166800219305
2017-11-02,257.41,257.75,256.19,257.59,56449535,56449535,0.1,0.039,257.1326,"Nov 2, 17",0.0863734131837542
2017-11-03,257.77,258.5,257.3,258.45,59589730,59589730,0.86,0.334,258.057,"Nov 3, 17",0.09000042174518146
2017-11-06,258.3,259,258.22,258.85,49652598,49652598,0.4,0.155,258.7188,"Nov 6, 17",0.0916874024714268
2017-11-07,258.97,259.35,258.09,258.67,57502161,57502161,-0.18,-0.07,258.6263,"Nov 7, 17",0.09092826114461643
2017-11-08,258.47,259.22,258.15,259.11,50469579,50469579,0.44,0.17,258.7696,"Nov 8, 17",0.09278393994348615
2017-11-09,257.73,258.39,256.36,258.17,93981044,93981044,-0.94,-0.363,257.5047,"Nov 9, 17",0.08881953523680992
2017-11-10,257.73,258.2926,257.37,258.09,59984662,59984662,-0.08,-0.031,257.8739,"Nov 10, 17",0.0884821390915607
2017-11-13,257.31,258.59,257.27,258.33,50228648,50228648,0.24,0.093,258.1111,"Nov 13, 17",0.08949432752730788
2017-11-14,257.41,257.85,256.52,257.73,61315152,61315152,-0.6,-0.232,257.4312,"Nov 14, 17",0.0869638564379402
2017-11-15,256.62,257.22,255.63,256.44,80811525,80811525,-1.29,-0.501,256.4676,"Nov 15, 17",0.08152334359579935
2017-11-16,257.52,259.04,257.4748,258.62,67777027,67777027,2.18,0.85,258.3556,"Nov 16, 17",0.09071738855383572
2017-11-17,258.22,258.5882,257.77,257.86,75756833,75756833,-0.76,-0.294,258.0738,"Nov 17, 17",0.08751212517396988
2017-11-20,258.14,258.525,257.86,258.3,48075514,48075514,0.44,0.171,258.2355,"Nov 20, 17",0.0893678039728396
2017-11-21,259.18,260.2,258.2627,259.99,69176799,69176799,1.69,0.654,259.8274,"Nov 21, 17",0.09649529754122557
2017-11-22,260,260.15,259.57,259.76,45033392,45033392,-0.23,-0.088,259.84,"Nov 22, 17",0.0955252836236345
2017-11-24,260.32,260.48,260.16,260.36,27856514,27856514,0.6,0.231,260.3281,"Nov 24, 17",0.0980557547130024
2017-11-27,260.41,260.75,260,260.23,52274922,52274922,-0.13,-0.05,260.3553,"Nov 27, 17",0.09750748597697273
2017-11-28,260.76,262.9,260.655,262.87,98971719,98971719,2.64,1.014,261.8443,"Nov 28, 17",0.10864155877019101
2017-11-29,263.02,263.63,262.2,262.71,77512102,77512102,-0.16,-0.061,262.7335,"Nov 29, 17",0.10796676647969282
2017-11-30,263.76,266.05,263.67,265.01,127894389,127894389,2.3,0.875,264.7302,"Nov 30, 17",0.11766690565560278
2017-12-01,264.76,265.31,260.76,264.46,164390902,164390902,-0.55,-0.208,263.4229,"Dec 1, 17",0.11534730715701558
2017-12-04,266.31,266.8,264.08,264.14,94040560,94040560,-0.32,-0.121,265.4329,"Dec 4, 17",0.11399772257601945
2017-12-05,264.43,265.15,263.04,263.19,77994544,77994544,-0.95,-0.36,263.9317,"Dec 5, 17",0.10999114335118713
2017-12-06,262.87,263.73,262.71,263.24,75898566,75898566,0.05,0.019,263.2294,"Dec 6, 17",0.11020201594196784
2017-12-07,263.09,264.43,262.94,264.07,77218569,77218569,0.83,0.315,263.8915,"Dec 7, 17",0.11370250094892656
2017-12-08,264.99,265.52,264.0315,265.51,76563873,76563873,1.44,0.545,265.1612,"Dec 8, 17",0.11977563156340928
2017-12-11,265.58,266.38,265.4793,266.31,83077533,83077533,0.8,0.301,265.9713,"Dec 11, 17",0.12314959301589974
