date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-07-24,103.18,103.57,102.92,103.2,4080357,4080357,-0.05,-0.048,103.1951,"Jul 24, 17",-0.07651006711409393
2017-07-25,104.45,105.15,104.32,104.39,7093841,7093841,1.19,1.153,104.6551,"Jul 25, 17",-0.06586129753914988
2017-07-26,104.63,106.08,104.2,105.12,5881400,5881400,0.73,0.699,105.3254,"Jul 26, 17",-0.059328859060402646
2017-07-27,104.88,106.3166,104.61,106.11,5888389,5888389,0.99,0.942,105.7416,"Jul 27, 17",-0.050469798657718126
2017-07-28,106.71,109.13,106.36,108.12,7812602,7812602,2.01,1.894,108.201,"Jul 28, 17",-0.032483221476510026
2017-07-31,108.39,110,108.15,109.19,7561205,7561205,1.07,0.99,109.3911,"Jul 31, 17",-0.02290827740492172
2017-08-01,109.81,110.29,109.5801,109.78,3642129,3642129,0.59,0.54,109.8954,"Aug 1, 17",-0.01762863534675614
2017-08-02,110.39,111.195,109.85,110.46,6212303,6212303,0.68,0.619,110.5622,"Aug 2, 17",-0.011543624161073882
2017-08-03,110.23,110.45,109.05,109.43,5605443,5605443,-1.03,-0.932,109.6681,"Aug 3, 17",-0.02076062639821023
2017-08-04,109.43,110.2,109.43,110.11,4643512,4643512,0.68,0.621,109.9024,"Aug 4, 17",-0.014675615212527969
2017-08-07,109.81,110.29,109.5801,109.78,4762791,4762791,-0.33,-0.3,109.8704,"Aug 7, 17",-0.01762863534675614
2017-08-08,110,110.71,109.77,110.35,4107273,4107273,0.57,0.519,110.3513,"Aug 8, 17",-0.012527964205816606
2017-08-09,110.74,111.4109,110.26,110.89,3966818,3966818,0.54,0.489,110.765,"Aug 9, 17",-0.007695749440715879
2017-08-10,111.23,111.44,110.03,110.11,4950662,4950662,-0.78,-0.703,110.605,"Aug 10, 17",-0.014675615212527969
2017-08-11,110.2,110.49,109.13,109.23,3382960,3382960,-0.88,-0.799,109.6752,"Aug 11, 17",-0.022550335570469763
2017-08-14,109.26,109.82,108.32,108.71,4286147,4286147,-0.52,-0.476,108.9615,"Aug 14, 17",-0.027203579418344576
2017-08-15,108.75,108.9,107.525,108.57,5310737,5310737,-0.14,-0.129,108.2333,"Aug 15, 17",-0.028456375838926237
2017-08-16,107.63,107.92,106.69,106.84,4186592,4186592,-1.73,-1.593,107.0947,"Aug 16, 17",-0.04393736017897089
2017-08-17,106.61,106.87,105.91,105.92,5870333,5870333,-0.92,-0.861,106.2481,"Aug 17, 17",-0.05217002237136464
2017-08-18,105.84,107.34,105.5,106.48,5467369,5467369,0.56,0.529,106.3636,"Aug 18, 17",-0.047158836689037996
2017-08-21,106.48,106.48,105.3,105.78,3560374,3560374,-0.7,-0.657,105.7638,"Aug 21, 17",-0.0534228187919463
2017-08-22,105.99,106.92,105.81,106.36,5630885,5630885,0.58,0.548,106.3021,"Aug 22, 17",-0.04823266219239374
2017-08-23,106.21,107.06,106.11,106.61,4185754,4185754,0.25,0.235,106.6951,"Aug 23, 17",-0.04599552572706936
2017-08-24,106.5,107.67,106.33,107.44,5059721,5059721,0.83,0.779,107.2738,"Aug 24, 17",-0.03856823266219241
2017-08-25,107.82,108.71,107.52,108.23,4384176,4384176,0.79,0.735,108.3153,"Aug 25, 17",-0.0314988814317673
2017-08-28,108.54,108.59,107.27,107.76,3681644,3681644,-0.47,-0.434,107.7145,"Aug 28, 17",-0.03570469798657713
2017-08-29,107.43,108.05,107.04,107.86,3230570,3230570,0.1,0.093,107.64,"Aug 29, 17",-0.03480984340044743
2017-08-30,107.58,107.8422,107.1,107.73,3126032,3126032,-0.13,-0.121,107.5698,"Aug 30, 17",-0.03597315436241607
