date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-08-10,41.08,41.16,40.62,40.62,2025813,2025813,-0.74,-1.789,40.9121,"Aug 10, 17",0.04636785162287473
2017-08-11,39.9,40.49,39.75,40.35,2326612,2326612,-0.27,-0.665,40.1534,"Aug 11, 17",0.03941267387944362
2017-08-14,40.61,40.85,40.41,40.46,1743082,1743082,0.11,0.273,40.6505,"Aug 14, 17",0.042246264811952615
2017-08-15,39.86,40.11,39.67,40.07,2054723,2054723,-0.39,-0.964,39.9366,"Aug 15, 17",0.032199896960329724
2017-08-16,40.45,41.18,40.41,41.17,2400197,2400197,1.1,2.745,40.8763,"Aug 16, 17",0.06053580628541992
2017-08-17,40.86,40.877,40.44,40.46,1807404,1807404,-0.71,-1.725,40.6698,"Aug 17, 17",0.042246264811952615
2017-08-18,40.31,40.65,40.22,40.4,1831147,1831147,-0.06,-0.148,40.3953,"Aug 18, 17",0.04070066975785673
2017-08-21,40.61,40.99,40.5,40.91,1847738,1847738,0.51,1.262,40.8011,"Aug 21, 17",0.05383822771767121
2017-08-22,41.52,41.84,41.38,41.41,2931797,2931797,0.5,1.222,41.5744,"Aug 22, 17",0.0667181865018031
2017-08-23,41.281,41.85,41.22,41.75,3128485,3128485,0.34,0.821,41.6351,"Aug 23, 17",0.07547655847501288
2017-08-24,41.84,41.88,41.59,41.71,2972402,2972402,-0.04,-0.096,41.7504,"Aug 24, 17",0.07444616177228235
2017-08-25,42.59,43.6,42.4232,42.56,5244279,5244279,0.85,2.038,42.6898,"Aug 25, 17",0.0963420917053066
2017-08-28,42.83,42.92,42.46,42.83,2269096,2269096,0.27,0.634,42.7436,"Aug 28, 17",0.10329726944873771
2017-08-29,42.6,43.09,42.53,43,1884412,1884412,0.17,0.397,42.9079,"Aug 29, 17",0.1076764554353426
2017-08-30,43,43.13,42.78,42.82,2576824,2576824,-0.18,-0.419,42.9417,"Aug 30, 17",0.10303967027305512
2017-08-31,43.45,43.63,43.34,43.5,3882436,3882436,0.68,1.588,43.4655,"Aug 31, 17",0.1205564142194745
2017-09-01,43.88,44.24,43.68,44.16,2426911,2426911,0.66,1.517,44.0579,"Sep 1, 17",0.1375579598145285
2017-09-05,44.3,44.53,43.7,44.07,3930304,3930304,-0.09,-0.204,44.1227,"Sep 5, 17",0.13523956723338484
2017-09-06,44.17,44.62,44.11,44.54,2255618,2255618,0.47,1.066,44.4558,"Sep 6, 17",0.1473467284904688
2017-09-07,43.86,44.2,43.72,44.15,2365470,2365470,-0.39,-0.876,43.9567,"Sep 7, 17",0.1373003606388459
2017-09-08,43.66,43.66,42.63,42.99,4715548,4715548,-1.16,-2.627,42.998,"Sep 8, 17",0.10741885625966001
2017-09-11,42.98,43.83,42.94,43.7,3382824,3382824,0.71,1.652,43.5659,"Sep 11, 17",0.1257083977331273
2017-09-12,44.01,44.25,43.92,43.95,2198086,2198086,0.25,0.572,44.0465,"Sep 12, 17",0.13214837712519326
2017-09-13,43.39,43.54,43.0735,43.26,2330345,2330345,-0.69,-1.57,43.2561,"Sep 13, 17",0.11437403400309112
2017-09-14,42.49,42.59,42.2801,42.57,2673941,2673941,-0.69,-1.595,42.4493,"Sep 14, 17",0.09659969088098919
2017-09-15,42.1,42.33,41.82,41.82,2162655,2162655,-0.75,-1.762,42.0095,"Sep 15, 17",0.07727975270479134
2017-09-18,41.9,42.285,41.85,42.27,2113716,2113716,0.45,1.076,42.0977,"Sep 18, 17",0.08887171561051012
2017-09-19,42.16,42.3,42.005,42.23,2787637,2787637,-0.04,-0.095,42.1483,"Sep 19, 17",0.08784131890777941
2017-09-20,42.4,42.57,41.64,42.05,2317394,2317394,-0.18,-0.426,42.1306,"Sep 20, 17",0.08320453374549193
2017-09-21,41.8,41.98,41.68,41.7,2588183,2588183,-0.35,-0.832,41.8219,"Sep 21, 17",0.07418856259659976
2017-09-22,41.62,41.98,41.54,41.68,1885593,1885593,-0.02,-0.048,41.7599,"Sep 22, 17",0.0736733642452344
2017-09-25,41.55,41.635,41.02,41.27,1931377,1931377,-0.41,-0.984,41.3086,"Sep 25, 17",0.06311179804224634
2017-09-26,41.02,41.14,40.54,40.54,3254975,3254975,-0.73,-1.769,40.7625,"Sep 26, 17",0.044307058217413674
2017-09-27,40.68,40.77,40.275,40.54,2167889,2167889,0,0,40.5085,"Sep 27, 17",0.044307058217413674
2017-09-28,40,40.64,39.92,40.49,2179778,2179778,-0.05,-0.123,40.3593,"Sep 28, 17",0.04301906233900056
2017-09-29,40.68,40.73,40.37,40.53,2225192,2225192,0.04,0.099,40.5709,"Sep 29, 17",0.04404945904173109
2017-10-02,40.78,40.98,40.67,40.86,2164254,2164254,0.33,0.814,40.8298,"Oct 2, 17",0.05255023183925809
2017-10-03,41.01,41.12,40.85,41.07,1472649,1472649,0.21,0.514,41.0026,"Oct 3, 17",0.05795981452859351
2017-10-04,41.17,41.4,41.04,41.13,1726380,1726380,0.06,0.146,41.196,"Oct 4, 17",0.05950540958268939
2017-10-05,41.39,41.51,41.21,41.25,1847002,1847002,0.12,0.292,41.3729,"Oct 5, 17",0.06259659969088098
2017-10-06,41.16,41.34,41,41.34,1538894,1538894,0.09,0.218,41.2136,"Oct 6, 17",0.06491499227202481
2017-10-09,41.68,41.7311,41,41.11,2435121,2435121,-0.23,-0.556,41.3363,"Oct 9, 17",0.05899021123132404
2017-10-10,41.57,41.93,41.44,41.53,3517863,3517863,0.42,1.022,41.6414,"Oct 10, 17",0.06980937660999487
2017-10-11,41.2,41.25,40.65,40.92,3144405,3144405,-0.61,-1.469,40.9217,"Oct 11, 17",0.05409582689335398
