date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-07-20,120.43,120.43,119.91,120.16,134766,134766,-0.08,-0.067,120.2369,"Jul 20, 17",0.05802588711807699
2017-07-21,120,120.3,119.9659,120.29,90058,90058,0.13,0.108,120.1664,"Jul 21, 17",0.05917055560447313
2017-07-24,120.27,120.44,120.0801,120.44,55386,55386,0.15,0.125,120.2959,"Jul 24, 17",0.06049132693493004
2017-07-25,120.74,120.8399,120.26,120.69,95414,95414,0.25,0.208,120.6821,"Jul 25, 17",0.06269261248569169
2017-07-26,120.85,120.85,120.5507,120.65,77493,77493,-0.04,-0.033,120.6643,"Jul 26, 17",0.06234040679756989
2017-07-27,120.96,120.96,119.23,120.03,85236,85236,-0.62,-0.514,120.0902,"Jul 27, 17",0.056881218631680976
2017-07-28,119.79,120.2141,119.77,120.14,82782,82782,0.11,0.092,120.0227,"Jul 28, 17",0.057849784274016096
2017-07-31,120.36,120.37,119.54,119.79,188938,188938,-0.35,-0.291,119.8128,"Jul 31, 17",0.05476798450294984
2017-08-01,118.82,118.88,118.44,118.82,82434,82434,-0.97,-0.81,118.7522,"Aug 1, 17",0.04622699656599454
2017-08-02,119.75,119.75,118.4699,118.91,496950,496950,0.09,0.076,118.9138,"Aug 2, 17",0.04701945936426877
2017-08-03,118.9,118.9,118.29,118.55,78502,78502,-0.36,-0.303,118.505,"Aug 3, 17",0.043849608171172005
2017-08-04,118.82,118.88,118.44,118.82,82434,82434,0.27,0.228,118.7522,"Aug 4, 17",0.04622699656599454
2017-08-07,118.96,119.0799,118.74,118.97,79048,79048,0.15,0.126,118.9421,"Aug 7, 17",0.04754776789645158
2017-08-08,118.9,119.1099,118,118.26,89755,89755,-0.71,-0.597,118.5711,"Aug 8, 17",0.04129611693228857
2017-08-09,117.7,118.14,117.6385,118.06,88024,88024,-0.2,-0.169,117.8974,"Aug 9, 17",0.03953508849167922
2017-08-10,117.73,118.14,115.95,115.95,115353,115353,-2.11,-1.787,116.6616,"Aug 10, 17",0.020956238443250945
2017-08-11,115.92,116.783,115.92,116.55,82770,82770,0.6,0.517,116.4831,"Aug 11, 17",0.026239323765078842
2017-08-14,117.33,118.04,117.2388,117.86,97543,97543,1.31,1.124,117.809,"Aug 14, 17",0.03777406005106988
