date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-12-01,36.45,36.96,36.305,36.67,1306825,1306825,0.3,0.825,36.6261,"Dec 1, 17",0.09007134363852559
2017-12-04,36.7,36.96,36.64,36.7,1772820,1772820,0.03,0.082,36.8011,"Dec 4, 17",0.0909631391200952
2017-12-05,36.25,36.45,35.99,36.02,1188812,1188812,-0.68,-1.853,36.1996,"Dec 5, 17",0.0707491082045185
2017-12-06,35.86,36.03,35.7,35.91,1192998,1192998,-0.11,-0.305,35.8954,"Dec 6, 17",0.06747919143876326
2017-12-07,35.53,35.885,35.5,35.81,842420,842420,-0.1,-0.278,35.7573,"Dec 7, 17",0.06450653983353156
2017-12-08,36.16,36.26,35.93,35.96,949571,949571,0.15,0.419,36.0523,"Dec 8, 17",0.06896551724137932
2017-12-11,36.51,36.83,36.42,36.64,860720,860720,0.68,1.891,36.6232,"Dec 11, 17",0.089179548156956
2017-12-12,36.72,36.89,36.59,36.81,965521,965521,0.17,0.464,36.7558,"Dec 12, 17",0.09423305588585022
2017-12-13,36.89,37.435,36.85,37.31,957732,957732,0.5,1.358,37.1431,"Dec 13, 17",0.10909631391200957
2017-12-14,37.405,37.57,37.14,37.14,1298271,1298271,-0.17,-0.456,37.356,"Dec 14, 17",0.10404280618311534
2017-12-15,37.59,38.04,37.48,37.84,956239,956239,0.7,1.885,37.8068,"Dec 15, 17",0.12485136741973848
2017-12-18,38.12,38.61,38.11,38.42,687047,687047,0.58,1.533,38.4026,"Dec 18, 17",0.14209274673008326
2017-12-19,37.6,38.04,37.55,37.95,1187524,1187524,-0.47,-1.223,37.8429,"Dec 19, 17",0.12812128418549354
2017-12-20,38.36,38.73,38.22,38.61,1120863,1120863,0.66,1.739,38.5097,"Dec 20, 17",0.14774078478002375
2017-12-21,39.21,39.6,39.1,39.49,836327,836327,0.88,2.279,39.4067,"Dec 21, 17",0.17390011890606424
2017-12-22,39.25,39.5038,39.18,39.38,330391,330391,-0.11,-0.279,39.3694,"Dec 22, 17",0.17063020214030922
2017-12-26,39.52,39.83,39.12,39.69,383044,383044,0.31,0.787,39.5503,"Dec 26, 17",0.17984542211652785
2017-12-27,40,40.13,39.83,39.95,553995,553995,0.26,0.655,39.9482,"Dec 27, 17",0.18757431629013085
2017-12-28,40.5,40.5565,40.28,40.53,564041,564041,0.58,1.452,40.453,"Dec 28, 17",0.20481569560047563
2017-12-29,40.94,40.94,40.06,40.3,1655364,1655364,-0.23,-0.567,40.3512,"Dec 29, 17",0.19797859690844222
2018-01-02,40.96,41.66,40.86,41.66,1405651,1405651,1.36,3.375,41.426,"Jan 2, 18",0.2384066587395956
2018-01-03,41.79,42.02,41.55,42,1379349,1379349,0.34,0.816,41.8292,"Jan 3, 18",0.24851367419738404
2018-01-04,42.21,42.405,42.03,42.15,1555447,1555447,0.15,0.357,42.2119,"Jan 4, 18",0.2529726516052318
2018-01-05,42.27,42.49,41.99,42.48,1036640,1036640,0.33,0.783,42.3152,"Jan 5, 18",0.2627824019024969
